date,time,temperature,humidity,luminosity
2021-11-5,4:00:00,21.4,36.5,pitch black
2021-11-5,4:00:00,21.4,36.6,pitch black
2021-11-5,4:00:00,21.4,36.6,pitch black
2021-11-5,4:00:00,21.4,36.6,pitch black
2021-11-5,4:00:00,21.4,36.6,pitch black
2021-11-5,4:00:00,21.4,36.5,pitch black
2021-11-5,4:00:00,21.4,36.6,pitch black
2021-11-5,4:00:00,21.4,36.6,pitch black
2021-11-5,4:00:00,21.4,36.6,pitch black
2021-11-5,4:00:00,21.4,36.6,pitch black
2021-11-5,4:00:00,21.4,36.6,pitch black
2021-11-5,4:00:00,21.4,36.6,pitch black
2021-11-5,4:00:00,21.4,36.7,pitch black
2021-11-5,4:00:00,21.4,36.6,pitch black
2021-11-5,4:00:00,21.4,36.6,pitch black
2021-11-5,4:00:00,21.4,36.7,pitch black
2021-11-5,4:00:00,21.4,36.6,pitch black
2021-11-5,4:00:00,21.4,36.6,pitch black
2021-11-5,4:00:00,21.4,36.6,pitch black
2021-11-5,4:00:00,21.4,36.6,pitch black
2021-11-5,4:00:00,21.4,36.6,pitch black
2021-11-5,4:00:00,21.4,36.6,pitch black
2021-11-5,4:00:00,21.4,36.6,pitch black
2021-11-5,4:00:00,21.4,36.6,pitch black
2021-11-5,4:00:00,21.4,36.6,pitch black
2021-11-5,4:00:00,21.4,36.7,pitch black
2021-11-5,4:00:00,21.4,36.7,pitch black
2021-11-5,4:00:00,21.4,36.7,pitch black
2021-11-5,4:00:00,21.4,36.6,pitch black
2021-11-5,4:00:00,21.4,36.7,pitch black
2021-11-5,4:00:00,21.4,36.7,pitch black
2021-11-5,4:00:00,21.4,36.7,pitch black
2021-11-5,4:00:00,21.4,36.7,pitch black
2021-11-5,4:00:00,21.4,36.6,pitch black
2021-11-5,4:00:00,21.4,36.8,pitch black
2021-11-5,4:00:00,21.4,36.7,pitch black
2021-11-5,4:00:00,21.4,36.7,pitch black
2021-11-5,4:00:00,21.4,36.7,pitch black
2021-11-5,4:00:00,21.4,36.7,pitch black
2021-11-5,4:00:00,21.4,36.7,pitch black
2021-11-5,4:00:00,21.4,36.7,pitch black
2021-11-5,4:00:00,21.4,36.7,pitch black
2021-11-5,4:00:00,21.4,36.7,pitch black
2021-11-5,4:00:00,21.4,36.7,pitch black
2021-11-5,4:00:00,21.3,36.6,pitch black
2021-11-5,4:00:00,21.3,36.6,pitch black
2021-11-5,4:00:00,21.4,36.8,pitch black
2021-11-5,4:00:00,21.4,36.8,pitch black
2021-11-5,5:00:00,21.3,36.6,pitch black
2021-11-5,5:00:00,21.3,36.7,pitch black
2021-11-5,5:00:00,21.4,36.7,pitch black
2021-11-5,5:00:00,21.4,36.8,pitch black
2021-11-5,5:00:00,21.4,36.7,pitch black
2021-11-5,5:00:00,21.4,36.8,pitch black
2021-11-5,5:00:00,21.4,36.6,pitch black
2021-11-5,5:00:00,21.3,36.6,pitch black
2021-11-5,5:00:00,21.4,36.8,pitch black
2021-11-5,5:00:00,21.3,36.7,pitch black
2021-11-5,5:00:00,21.3,36.8,pitch black
2021-11-5,5:00:00,21.3,36.8,pitch black
2021-11-5,5:00:00,21.4,36.7,pitch black
2021-11-5,5:00:00,21.4,36.8,pitch black
2021-11-5,5:00:00,21.4,36.8,pitch black
2021-11-5,5:00:00,21.3,36.7,pitch black
2021-11-5,5:00:00,21.4,36.8,pitch black
2021-11-5,5:00:00,21.3,36.7,pitch black
2021-11-5,5:00:00,21.3,36.8,pitch black
2021-11-5,5:00:00,21.4,36.8,pitch black
2021-11-5,5:00:00,21.4,36.8,pitch black
2021-11-5,5:00:00,21.4,36.8,pitch black
2021-11-5,5:00:00,21.4,36.8,pitch black
2021-11-5,5:00:00,21.3,36.7,pitch black
2021-11-5,5:00:00,21.3,36.7,pitch black
2021-11-5,5:00:00,21.4,36.8,pitch black
2021-11-5,5:00:00,21.4,36.8,pitch black
2021-11-5,5:00:00,21.3,36.7,pitch black
2021-11-5,5:00:00,21.4,36.8,pitch black
2021-11-5,5:00:00,21.4,36.8,pitch black
2021-11-5,5:00:00,21.3,36.7,pitch black
2021-11-5,5:00:00,21.4,36.8,pitch black
2021-11-5,5:00:00,21.4,36.8,pitch black
2021-11-5,5:00:00,21.4,36.8,pitch black
2021-11-5,5:00:00,21.4,36.8,pitch black
2021-11-5,5:00:00,21.4,36.8,pitch black
2021-11-5,5:00:00,21.3,36.8,pitch black
2021-11-5,5:00:00,21.3,36.8,pitch black
2021-11-5,5:00:00,21.3,36.8,pitch black
2021-11-5,5:00:00,21.4,36.8,pitch black
2021-11-5,5:00:00,21.4,36.8,pitch black
2021-11-5,5:00:00,21.3,36.8,pitch black
2021-11-5,5:00:00,21.4,36.9,pitch black
2021-11-5,5:00:00,21.4,36.8,pitch black
2021-11-5,5:00:00,21.4,36.8,pitch black
2021-11-5,5:00:00,21.3,36.8,pitch black
2021-11-5,5:00:00,21.3,36.8,pitch black
2021-11-5,5:00:00,21.3,36.8,pitch black
2021-11-5,5:00:00,21.3,36.8,pitch black
2021-11-5,5:00:00,21.4,36.8,pitch black
2021-11-5,5:00:00,21.4,36.8,pitch black
2021-11-5,5:00:00,21.3,36.8,pitch black
2021-11-5,5:00:00,21.3,36.8,pitch black
2021-11-5,5:00:00,21.3,36.8,pitch black
2021-11-5,5:00:00,21.3,36.8,pitch black
2021-11-5,5:00:00,21.4,36.8,pitch black
2021-11-5,5:00:00,21.3,36.8,pitch black
2021-11-5,5:00:00,21.3,36.8,pitch black
2021-11-5,5:00:00,21.3,36.8,pitch black
2021-11-5,5:00:00,21.3,36.8,pitch black
2021-11-5,6:00:00,21.3,36.8,pitch black
2021-11-5,6:00:00,21.3,36.8,pitch black
2021-11-5,6:00:00,21.3,36.8,pitch black
2021-11-5,6:00:00,21.3,36.9,pitch black
2021-11-5,6:00:00,21.3,36.8,pitch black
2021-11-5,6:00:00,21.3,36.9,pitch black
2021-11-5,6:00:00,21.3,36.8,pitch black
2021-11-5,6:00:00,21.3,36.8,pitch black
2021-11-5,6:00:00,21.4,36.9,pitch black
2021-11-5,6:00:00,21.3,36.8,pitch black
2021-11-5,6:00:00,21.3,36.9,pitch black
2021-11-5,6:00:00,21.3,36.8,pitch black
2021-11-5,6:00:00,21.3,36.8,pitch black
2021-11-5,6:00:00,21.3,36.8,pitch black
2021-11-5,6:00:00,21.3,36.9,pitch black
2021-11-5,6:00:00,21.3,36.9,pitch black
2021-11-5,6:00:00,21.3,36.9,pitch black
2021-11-5,6:00:00,21.3,36.9,pitch black
2021-11-5,6:00:00,21.3,37.0,pitch black
2021-11-5,6:00:00,21.3,37.0,pitch black
2021-11-5,6:00:00,21.3,37.1,pitch black
2021-11-5,6:00:00,21.3,37.3,pitch black
2021-11-5,6:00:00,21.2,37.5,pitch black
2021-11-5,6:00:00,21.2,37.6,pitch black
2021-11-5,6:00:00,21.2,37.8,pitch black
2021-11-5,6:00:00,21.1,37.9,pitch black
2021-11-5,6:00:00,21.1,38.1,pitch black
2021-11-5,6:00:00,21.1,38.1,pitch black
2021-11-5,6:00:00,21.0,38.0,pitch black
2021-11-5,6:00:00,21.0,38.1,pitch black
2021-11-5,6:00:00,21.0,38.1,pitch black
2021-11-5,6:00:00,21.0,38.1,pitch black
2021-11-5,6:00:00,21.0,38.0,pitch black
2021-11-5,6:00:00,21.0,38.0,pitch black
2021-11-5,6:00:00,21.0,37.9,pitch black
2021-11-5,6:00:00,21.0,37.8,pitch black
2021-11-5,6:00:00,21.0,37.8,pitch black
2021-11-5,6:00:00,21.0,37.8,pitch black
2021-11-5,6:00:00,21.0,37.7,pitch black
2021-11-5,6:00:00,21.0,37.7,pitch black
2021-11-5,6:00:00,21.0,37.7,pitch black
2021-11-5,6:00:00,21.0,37.7,pitch black
2021-11-5,6:00:00,21.0,37.6,pitch black
2021-11-5,6:00:00,21.0,37.6,pitch black
2021-11-5,6:00:00,20.9,37.6,pitch black
2021-11-5,6:00:00,21.0,37.7,pitch black
2021-11-5,6:00:00,21.0,38.3,pitch black
2021-11-5,6:00:00,21.0,38.4,pitch black
2021-11-5,6:00:00,21.0,38.4,pitch black
2021-11-5,6:00:00,20.9,38.4,pitch black
2021-11-5,6:00:00,21.0,38.5,pitch black
2021-11-5,6:00:00,21.0,38.3,pitch black
2021-11-5,6:00:00,21.0,38.4,pitch black
2021-11-5,6:00:00,20.9,38.3,pitch black
2021-11-5,6:00:00,21.0,38.4,pitch black
2021-11-5,6:00:00,20.9,38.4,pitch black
2021-11-5,6:00:00,21.0,38.5,pitch black
2021-11-5,6:00:00,21.0,38.5,pitch black
2021-11-5,6:00:00,20.9,38.5,pitch black
2021-11-5,6:00:00,20.9,38.5,pitch black
2021-11-5,7:00:00,21.0,38.6,pitch black
2021-11-5,7:00:00,20.9,38.5,pitch black
2021-11-5,7:00:00,20.9,38.5,pitch black
2021-11-5,7:00:00,21.0,38.6,pitch black
2021-11-5,7:00:00,21.0,38.6,pitch black
2021-11-5,7:00:00,21.0,38.6,pitch black
2021-11-5,7:00:00,21.0,38.6,pitch black
2021-11-5,7:00:00,20.9,37.8,pitch black
2021-11-5,7:00:00,21.0,38.0,pitch black
2021-11-5,7:00:00,20.9,38.0,pitch black
2021-11-5,7:00:00,20.9,38.0,pitch black
2021-11-5,7:00:00,21.0,38.1,pitch black
2021-11-5,7:00:00,20.9,38.1,pitch black
2021-11-5,7:00:00,20.9,38.1,pitch black
2021-11-5,7:00:00,21.0,38.2,pitch black
2021-11-5,7:00:00,20.9,38.1,pitch black
2021-11-5,7:00:00,21.0,38.3,pitch black
2021-11-5,7:00:00,21.0,38.3,pitch black
2021-11-5,7:00:00,21.0,38.3,pitch black
2021-11-5,7:00:00,20.9,38.2,pitch black
2021-11-5,7:00:00,20.9,38.3,pitch black
2021-11-5,7:00:00,20.9,38.3,pitch black
2021-11-5,7:00:00,20.9,38.4,pitch black
2021-11-5,7:00:00,20.9,38.4,pitch black
2021-11-5,7:00:00,20.9,38.4,pitch black
2021-11-5,7:00:00,20.9,38.5,pitch black
2021-11-5,7:00:00,20.9,38.4,pitch black
2021-11-5,7:00:00,20.9,38.5,pitch black
2021-11-5,7:00:00,20.9,38.5,pitch black
2021-11-5,7:00:00,20.9,38.5,pitch black
2021-11-5,7:00:00,20.9,38.5,pitch black
2021-11-5,7:00:00,20.9,38.5,pitch black
2021-11-5,7:00:00,20.9,38.6,pitch black
2021-11-5,7:00:00,20.9,38.5,pitch black
2021-11-5,7:00:00,20.9,38.6,pitch black
2021-11-5,7:00:00,20.9,38.7,pitch black
2021-11-5,7:00:00,20.9,38.7,pitch black
2021-11-5,7:00:00,20.9,38.7,pitch black
2021-11-5,7:00:00,20.8,38.7,pitch black
2021-11-5,7:00:00,20.9,38.8,pitch black
2021-11-5,7:00:00,20.9,38.8,pitch black
2021-11-5,7:00:00,20.8,38.8,pitch black
2021-11-5,7:00:00,20.9,38.9,pitch black
2021-11-5,7:00:00,20.9,38.9,pitch black
2021-11-5,7:00:00,20.8,38.9,pitch black
2021-11-5,7:00:00,20.9,38.8,pitch black
2021-11-5,7:00:00,20.9,38.8,pitch black
2021-11-5,7:00:00,20.9,38.8,pitch black
2021-11-5,7:00:00,20.9,38.7,pitch black
2021-11-5,7:00:00,20.9,38.8,pitch black
2021-11-5,7:00:00,20.9,38.7,pitch black
2021-11-5,7:00:00,20.8,38.6,pitch black
2021-11-5,7:00:00,20.8,38.6,pitch black
2021-11-5,7:00:00,20.9,36.2,pitch black
2021-11-5,7:00:00,20.8,32.4,pitch black
2021-11-5,7:00:00,20.8,34.2,pitch black
2021-11-5,8:00:00,20.8,39.6,pitch black
2021-11-5,8:00:00,20.9,39.6,pitch black
2021-11-5,8:00:00,20.8,32.0,pitch black
2021-11-5,12:00:00,20.9,37.2,very bright
2021-11-5,12:00:00,21.0,24.3,very bright
2021-11-5,12:00:00,20.9,31.3,very bright
2021-11-5,12:00:00,21.0,33.8,very bright
2021-11-5,12:00:00,20.9,34.3,very bright
2021-11-5,12:00:00,20.9,34.6,very bright
2021-11-5,12:00:00,21.0,34.7,very bright
2021-11-5,12:00:00,21.0,34.8,very bright
2021-11-5,12:00:00,21.0,34.8,very bright
2021-11-5,12:00:00,21.0,34.9,very bright
2021-11-5,12:00:00,21.0,35.0,very bright
2021-11-5,12:00:00,21.0,35.1,very bright
2021-11-5,12:00:00,21.0,35.1,very bright
2021-11-5,12:00:00,21.0,35.2,very bright
2021-11-5,12:00:00,21.0,35.2,very bright
2021-11-5,12:00:00,21.0,35.1,very bright
2021-11-5,12:00:00,21.0,35.1,very bright
2021-11-5,12:00:00,21.0,35.2,very bright
2021-11-5,12:00:00,21.0,35.2,very bright
2021-11-5,12:00:00,21.0,35.0,very bright
2021-11-5,12:00:00,21.0,35.3,very bright
2021-11-5,12:00:00,21.0,35.4,very bright
2021-11-5,12:00:00,21.0,35.1,very bright
2021-11-5,12:00:00,21.0,35.0,very bright
2021-11-5,12:00:00,21.0,36.0,very bright
2021-11-5,12:00:00,21.0,36.2,very bright
2021-11-5,12:00:00,21.0,36.2,very bright
2021-11-5,12:00:00,21.0,36.1,very bright
2021-11-5,12:00:00,21.0,36.0,very bright
2021-11-5,12:00:00,21.0,36.0,very bright
2021-11-5,12:00:00,21.0,36.0,very bright
2021-11-5,12:00:00,21.0,35.9,very bright
2021-11-5,12:00:00,21.0,35.9,very bright
2021-11-5,12:00:00,21.0,35.8,very bright
2021-11-5,12:00:00,20.9,35.8,very bright
2021-11-5,12:00:00,21.0,35.8,very bright
2021-11-5,12:00:00,21.0,35.8,very bright
2021-11-5,12:00:00,21.0,35.7,very bright
2021-11-5,12:00:00,21.0,35.6,very bright
2021-11-5,12:00:00,21.0,35.5,very bright
2021-11-5,12:00:00,21.0,35.5,very bright
2021-11-5,12:00:00,21.0,35.4,very bright
2021-11-5,12:00:00,21.0,35.4,very bright
2021-11-5,12:00:00,21.0,35.3,very bright
2021-11-5,12:00:00,21.0,35.3,very bright
2021-11-5,13:00:00,21.0,36.1,very bright
2021-11-5,13:00:00,21.0,36.2,very bright
2021-11-5,13:00:00,21.0,36.0,very bright
2021-11-5,13:00:00,21.0,36.0,very bright
2021-11-5,13:00:00,21.0,34.8,very bright
2021-11-5,13:00:00,21.0,34.9,very bright
2021-11-5,13:00:00,21.0,34.8,very bright
2021-11-5,13:00:00,21.0,34.7,very bright
2021-11-5,13:00:00,21.0,34.6,very bright
2021-11-5,13:00:00,21.0,34.6,very bright
2021-11-5,13:00:00,21.0,34.6,very bright
2021-11-5,13:00:00,21.0,34.6,very bright
2021-11-5,13:00:00,21.0,34.6,very bright
2021-11-5,13:00:00,21.0,34.5,very bright
2021-11-5,13:00:00,21.0,34.7,very bright
2021-11-5,13:00:00,21.0,34.7,very bright
2021-11-5,13:00:00,21.0,34.7,very bright
2021-11-5,13:00:00,21.0,34.8,very bright
2021-11-5,13:00:00,21.0,34.7,very bright
2021-11-5,13:00:00,21.0,34.8,very bright
2021-11-5,13:00:00,21.0,34.9,very bright
2021-11-5,13:00:00,21.0,35.0,very bright
2021-11-5,13:00:00,21.0,35.0,very bright
2021-11-5,13:00:00,21.0,35.0,very bright
2021-11-5,13:00:00,21.0,35.2,very bright
2021-11-5,13:00:00,21.1,35.4,very bright
2021-11-5,13:00:00,21.1,35.5,very bright
2021-11-5,13:00:00,21.1,35.6,very bright
2021-11-5,13:00:00,21.0,35.6,very bright
2021-11-5,13:00:00,21.1,35.6,very bright
2021-11-5,13:00:00,21.1,35.7,very bright
2021-11-5,13:00:00,21.1,35.7,very bright
2021-11-5,13:00:00,21.1,35.8,very bright
2021-11-5,13:00:00,21.1,35.8,very bright
2021-11-5,13:00:00,21.1,35.7,very bright
2021-11-5,13:00:00,21.1,35.8,very bright
2021-11-5,13:00:00,21.1,35.7,very bright
2021-11-5,13:00:00,21.1,35.6,very bright
2021-11-5,13:00:00,21.1,35.6,very bright
2021-11-5,13:00:00,21.1,35.7,very bright
2021-11-5,13:00:00,21.1,35.7,very bright
2021-11-5,13:00:00,21.1,35.7,very bright
2021-11-5,13:00:00,21.1,35.6,very bright
2021-11-5,13:00:00,21.1,35.7,very bright
2021-11-5,13:00:00,21.1,35.7,very bright
2021-11-5,13:00:00,21.1,35.6,very bright
2021-11-5,13:00:00,21.1,35.6,very bright
2021-11-5,13:00:00,21.1,35.6,very bright
2021-11-5,13:00:00,21.1,37.8,very bright
2021-11-5,13:00:00,21.1,26.9,very bright
2021-11-5,13:00:00,21.1,30.1,very bright
2021-11-5,13:00:00,21.1,37.8,very bright
2021-11-5,13:00:00,21.1,26.8,very bright
2021-11-5,13:00:00,21.1,37.8,very bright
2021-11-5,13:00:00,21.1,26.9,very bright
2021-11-5,13:00:00,21.1,27.1,very bright
2021-11-5,14:00:00,21.1,37.7,very bright
2021-11-5,14:00:00,21.1,37.7,very bright
2021-11-5,14:00:00,21.2,37.7,very bright
2021-11-5,14:00:00,21.1,37.7,very bright
2021-11-5,14:00:00,21.1,37.7,very bright
2021-11-5,14:00:00,21.1,37.7,very bright
2021-11-5,14:00:00,21.1,37.9,very bright
2021-11-5,14:00:00,21.1,37.9,very bright
2021-11-5,14:00:00,21.1,31.5,very bright
2021-11-5,14:00:00,21.1,31.6,very bright
2021-11-5,14:00:00,21.1,33.6,very bright
2021-11-5,14:00:00,21.1,33.7,very bright
2021-11-5,14:00:00,21.1,33.8,very bright
2021-11-5,14:00:00,21.1,33.8,very bright
2021-11-5,14:00:00,21.1,33.8,very bright
2021-11-5,14:00:00,21.1,33.8,very bright
2021-11-5,14:00:00,21.1,33.9,very bright
2021-11-5,14:00:00,21.1,33.9,very bright
2021-11-5,14:00:00,21.1,34.4,very bright
2021-11-5,14:00:00,21.1,34.7,very bright
2021-11-5,14:00:00,21.1,34.8,very bright
2021-11-5,14:00:00,21.1,34.8,very bright
2021-11-5,14:00:00,21.1,34.8,very bright
2021-11-5,14:00:00,21.1,34.9,very bright
2021-11-5,14:00:00,21.1,35.0,very bright
2021-11-5,14:00:00,21.1,35.0,very bright
2021-11-5,14:00:00,21.1,27.4,very bright
2021-11-5,14:00:00,21.1,27.4,very bright
2021-11-5,14:00:00,21.1,27.5,very bright
2021-11-5,14:00:00,21.1,27.4,very bright
2021-11-5,14:00:00,21.1,38.5,very bright
2021-11-5,14:00:00,21.1,38.3,very bright
2021-11-5,14:00:00,21.1,22.5,very bright
2021-11-5,15:00:00,21.1,38.3,very bright
2021-11-5,15:00:00,21.1,38.3,very bright
2021-11-5,15:00:00,21.1,22.3,very bright
2021-11-5,15:00:00,21.1,38.3,very bright
2021-11-5,15:00:00,21.1,38.3,very bright
2021-11-5,15:00:00,21.1,38.3,very bright
2021-11-5,15:00:00,21.1,38.9,very bright
2021-11-5,15:00:00,21.1,39.0,very bright
2021-11-5,15:00:00,21.1,38.7,very bright
2021-11-5,15:00:00,21.1,38.7,very bright
2021-11-5,15:00:00,21.0,38.1,very bright
2021-11-5,15:00:00,21.0,37.9,very bright
2021-11-5,15:00:00,21.0,37.9,very bright
2021-11-5,15:00:00,21.0,38.0,very bright
2021-11-5,15:00:00,21.0,38.0,very bright
2021-11-5,17:00:00,20.2,38.3,very bright
2021-11-5,17:00:00,20.2,26.9,very bright
2021-11-5,18:00:00,20.1,17.8,very bright
2021-11-5,18:00:00,20.5,38.2,very bright
2021-11-5,18:00:00,20.5,36.0,very bright
2021-11-5,18:00:00,20.5,37.0,bright
2021-11-5,18:00:00,20.5,36.8,bright
2021-11-5,18:00:00,20.5,36.6,bright
2021-11-5,18:00:00,20.5,36.6,bright
2021-11-5,18:00:00,20.5,36.6,bright
2021-11-5,18:00:00,20.5,36.9,bright
2021-11-5,18:00:00,20.5,37.1,bright
2021-11-5,18:00:00,20.5,37.3,bright
2021-11-5,18:00:00,20.5,37.5,bright
2021-11-5,18:00:00,20.5,37.5,bright
2021-11-5,18:00:00,20.5,37.5,bright
2021-11-5,18:00:00,20.4,37.5,pitch black
2021-11-5,18:00:00,20.5,37.6,pitch black
2021-11-5,18:00:00,20.5,37.6,pitch black
2021-11-5,18:00:00,20.5,37.6,pitch black
2021-11-5,18:00:00,20.4,37.6,pitch black
2021-11-5,18:00:00,20.5,37.8,pitch black
2021-11-5,18:00:00,20.5,37.9,pitch black
2021-11-5,18:00:00,20.4,38.0,pitch black
2021-11-5,18:00:00,20.4,38.3,pitch black
2021-11-5,18:00:00,20.4,38.5,pitch black
2021-11-5,18:00:00,20.4,38.5,pitch black
2021-11-5,18:00:00,20.4,38.5,pitch black
2021-11-5,18:00:00,20.5,38.6,pitch black
2021-11-5,19:00:00,20.5,38.5,pitch black
2021-11-5,19:00:00,20.4,38.4,pitch black
2021-11-5,19:00:00,20.4,38.3,pitch black
2021-11-5,19:00:00,20.5,38.4,pitch black
2021-11-5,19:00:00,20.5,38.4,pitch black
2021-11-5,19:00:00,20.4,38.3,pitch black
2021-11-5,19:00:00,20.5,38.4,pitch black
2021-11-5,19:00:00,20.4,38.4,pitch black
2021-11-5,19:00:00,20.4,38.5,pitch black
2021-11-5,19:00:00,20.4,38.5,pitch black
2021-11-5,19:00:00,20.4,38.4,pitch black
2021-11-5,19:00:00,20.4,38.5,pitch black
2021-11-5,19:00:00,20.4,38.5,pitch black
2021-11-5,19:00:00,20.4,38.5,pitch black
2021-11-5,19:00:00,20.4,38.4,pitch black
2021-11-5,19:00:00,20.4,38.2,pitch black
2021-11-5,19:00:00,20.4,38.2,pitch black
2021-11-5,19:00:00,20.4,38.2,pitch black
2021-11-5,19:00:00,20.4,37.9,pitch black
2021-11-5,19:00:00,20.4,38.0,pitch black
2021-11-5,19:00:00,20.3,38.0,pitch black
2021-11-5,19:00:00,20.4,38.0,pitch black
2021-11-5,19:00:00,20.4,37.9,pitch black
2021-11-5,19:00:00,20.3,37.8,pitch black
2021-11-5,19:00:00,20.4,37.7,pitch black
2021-11-5,19:00:00,20.4,37.7,pitch black
2021-11-5,19:00:00,20.3,37.6,pitch black
2021-11-5,19:00:00,20.4,37.7,pitch black
2021-11-5,19:00:00,20.4,37.6,pitch black
2021-11-5,19:00:00,20.4,37.5,pitch black
2021-11-5,20:00:00,20.3,37.5,pitch black
2021-11-5,20:00:00,20.3,37.5,pitch black
2021-11-5,20:00:00,20.3,37.6,pitch black
2021-11-5,20:00:00,20.3,37.6,pitch black
2021-11-5,20:00:00,20.4,37.7,pitch black
2021-11-5,20:00:00,20.3,37.8,pitch black
2021-11-5,20:00:00,20.3,37.8,pitch black
2021-11-5,20:00:00,20.3,37.9,pitch black
2021-11-5,20:00:00,20.4,37.9,pitch black
2021-11-5,20:00:00,20.4,38.0,pitch black
2021-11-5,20:00:00,20.4,38.0,pitch black
2021-11-5,20:00:00,20.4,38.0,pitch black
2021-11-5,20:00:00,20.4,37.8,pitch black
2021-11-5,20:00:00,20.4,37.8,pitch black
2021-11-5,20:00:00,20.4,37.8,pitch black
2021-11-5,20:00:00,20.4,37.8,pitch black
2021-11-5,20:00:00,20.5,37.8,pitch black
2021-11-5,20:00:00,20.4,37.7,pitch black
2021-11-5,20:00:00,20.5,37.8,pitch black
2021-11-5,20:00:00,20.5,37.8,pitch black
2021-11-5,20:00:00,20.5,37.8,pitch black
2021-11-5,20:00:00,20.5,37.8,pitch black
2021-11-5,20:00:00,20.5,37.7,pitch black
2021-11-5,20:00:00,20.5,37.7,pitch black
2021-11-5,20:00:00,20.5,37.7,pitch black
2021-11-5,20:00:00,20.5,37.8,pitch black
2021-11-5,20:00:00,20.5,37.8,pitch black
2021-11-5,20:00:00,20.5,37.8,pitch black
2021-11-5,20:00:00,20.5,37.8,pitch black
2021-11-5,20:00:00,20.5,37.8,pitch black
2021-11-5,21:00:00,20.6,37.8,pitch black
2021-11-5,21:00:00,20.6,37.5,pitch black
2021-11-5,21:00:00,20.5,37.5,pitch black
2021-11-5,21:00:00,20.5,37.6,pitch black
2021-11-5,21:00:00,20.5,37.5,pitch black
2021-11-5,21:00:00,20.5,37.5,pitch black
2021-11-5,21:00:00,20.6,37.6,pitch black
2021-11-5,21:00:00,20.5,37.0,pitch black
2021-11-5,21:00:00,20.6,37.0,pitch black
2021-11-5,21:00:00,20.6,37.5,pitch black
2021-11-5,21:00:00,20.6,37.6,pitch black
2021-11-5,21:00:00,20.6,37.6,pitch black
2021-11-5,21:00:00,20.6,37.5,pitch black
2021-11-5,21:00:00,20.6,37.5,pitch black
2021-11-5,21:00:00,20.6,37.5,pitch black
2021-11-5,21:00:00,20.6,37.5,pitch black
2021-11-5,21:00:00,20.6,37.6,pitch black
2021-11-5,21:00:00,20.6,37.5,pitch black
2021-11-5,21:00:00,20.6,37.5,pitch black
2021-11-5,21:00:00,20.6,37.5,pitch black
2021-11-5,21:00:00,20.6,37.0,pitch black
2021-11-5,21:00:00,20.6,38.2,pitch black
2021-11-5,21:00:00,20.6,37.5,pitch black
2021-11-5,21:00:00,20.6,37.5,pitch black
2021-11-5,21:00:00,20.6,37.5,pitch black
2021-11-5,21:00:00,20.6,37.5,pitch black
2021-11-5,21:00:00,20.6,37.0,pitch black
2021-11-5,21:00:00,20.6,37.0,pitch black
2021-11-5,21:00:00,20.6,37.5,pitch black
2021-11-5,21:00:00,20.6,36.0,pitch black
2021-11-5,22:00:00,20.6,37.5,pitch black
2021-11-5,22:00:00,20.6,38.1,pitch black
2021-11-5,22:00:00,20.6,38.1,pitch black
2021-11-5,22:00:00,20.7,37.0,pitch black
2021-11-5,22:00:00,20.6,37.0,pitch black
2021-11-5,22:00:00,20.7,37.7,pitch black
2021-11-5,22:00:00,20.7,37.7,pitch black
2021-11-5,22:00:00,20.7,37.5,pitch black
2021-11-5,22:00:00,20.7,37.6,pitch black
2021-11-5,22:00:00,20.6,37.5,pitch black
2021-11-5,22:00:00,20.7,37.5,pitch black
2021-11-5,22:00:00,20.7,37.5,pitch black
2021-11-5,22:00:00,20.7,37.6,pitch black
2021-11-5,22:00:00,20.7,37.5,pitch black
2021-11-5,22:00:00,20.7,37.1,pitch black
2021-11-5,22:00:00,20.7,37.6,pitch black
2021-11-5,22:00:00,20.7,37.0,pitch black
2021-11-5,22:00:00,20.7,37.0,pitch black
2021-11-5,22:00:00,20.7,37.5,pitch black
2021-11-5,22:00:00,20.7,37.0,pitch black
2021-11-5,22:00:00,20.7,37.5,pitch black
2021-11-5,22:00:00,20.7,37.0,pitch black
2021-11-5,22:00:00,20.7,38.1,pitch black
2021-11-5,23:00:00,20.7,38.1,pitch black
2021-11-5,23:00:00,20.7,38.1,pitch black
2021-11-5,23:00:00,20.7,38.1,pitch black
2021-11-5,23:00:00,20.7,38.1,pitch black
2021-11-5,23:00:00,20.7,37.0,pitch black
2021-11-5,23:00:00,20.7,37.0,pitch black
2021-11-5,23:00:00,20.7,37.5,pitch black
2021-11-5,23:00:00,20.7,37.0,pitch black
2021-11-5,23:00:00,20.7,37.7,pitch black
2021-11-5,23:00:00,20.7,37.7,pitch black
2021-11-5,23:00:00,20.7,37.7,pitch black
2021-11-5,23:00:00,20.7,38.1,pitch black
2021-11-5,23:00:00,20.7,38.1,pitch black
2021-11-5,23:00:00,20.7,38.1,pitch black
2021-11-5,23:00:00,20.7,37.3,pitch black
2021-11-5,23:00:00,20.7,37.3,pitch black
2021-11-5,23:00:00,20.7,37.5,pitch black
2021-11-5,23:00:00,20.7,37.6,pitch black
2021-11-5,23:00:00,20.7,37.5,pitch black
2021-11-5,23:00:00,20.7,37.5,pitch black
2021-11-5,23:00:00,20.7,37.5,pitch black
2021-11-5,23:00:00,20.7,37.6,pitch black
2021-11-5,23:00:00,20.7,37.5,pitch black
2021-11-5,23:00:00,20.7,37.6,pitch black
2021-11-5,23:00:00,20.7,37.6,pitch black
2021-11-5,23:00:00,20.7,37.5,pitch black
